2022-06-27 13:33:24.284  INFO 3184 --- [main] .c.m.l.QuickfixLmaxMarketDataApplication : Starting QuickfixLmaxMarketDataApplication using Java 17.0.3 on DESKTOP-G1O7DN4 with PID 3184 (D:\home\Courses\Java\quickfix\quickfix-lmax\quickfix-lmax-client\quickfix-client-lmax\quickfix-client-markerdata-lmax\target\classes started by iorch in D:\home\Courses\Java\quickfix\quickfix-lmax\quickfix-lmax-client)
2022-06-27 13:33:24.287  INFO 3184 --- [main] .c.m.l.QuickfixLmaxMarketDataApplication : No active profile set, falling back to 1 default profile: "default"
2022-06-27 17:07:20.629  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=58|35=0|34=2|49=LMXBDM|52=20220627-15:07:20.531|56=jcorderop|10=099|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:07:50.572  INFO 27812 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=58|35=0|34=3|49=jcorderop|52=20220627-15:07:50.572|56=LMXBDM|10=108|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:07:50.572  INFO 27812 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 0
2022-06-27 17:07:50.640  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=58|35=0|34=3|49=LMXBDM|52=20220627-15:07:50.531|56=jcorderop|10=103|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:08:20.585  INFO 27812 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=58|35=0|34=4|49=jcorderop|52=20220627-15:08:20.585|56=LMXBDM|10=111|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:08:20.585  INFO 27812 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 0
2022-06-27 17:08:20.636  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=58|35=0|34=4|49=LMXBDM|52=20220627-15:08:20.532|56=jcorderop|10=103|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:08:50.644  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=58|35=0|34=5|49=LMXBDM|52=20220627-15:08:50.533|56=jcorderop|10=108|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:08:50.644  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=58|35=0|34=5|49=jcorderop|52=20220627-15:08:50.644|56=LMXBDM|10=111|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:08:50.644  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 0
2022-06-27 17:09:20.645  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=58|35=0|34=6|49=LMXBDM|52=20220627-15:09:20.533|56=jcorderop|10=107|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:09:20.646  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=58|35=0|34=6|49=jcorderop|52=20220627-15:09:20.646|56=LMXBDM|10=112|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:09:20.646  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 0
2022-06-27 17:09:50.637  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=58|35=0|34=7|49=LMXBDM|52=20220627-15:09:50.535|56=jcorderop|10=113|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:09:50.647  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=58|35=0|34=7|49=jcorderop|52=20220627-15:09:50.647|56=LMXBDM|10=117|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:09:50.647  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 0
2022-06-27 17:10:20.640  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=58|35=0|34=8|49=LMXBDM|52=20220627-15:10:20.535|56=jcorderop|10=103|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:10:20.640  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=58|35=0|34=8|49=jcorderop|52=20220627-15:10:20.640|56=LMXBDM|10=100|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:10:20.640  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 0
2022-06-27 17:10:50.647  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=58|35=0|34=9|49=LMXBDM|52=20220627-15:10:50.536|56=jcorderop|10=108|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:10:50.647  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=58|35=0|34=9|49=jcorderop|52=20220627-15:10:50.647|56=LMXBDM|10=111|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:10:50.647  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 0
2022-06-27 17:11:20.646  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=59|35=0|34=10|49=LMXBDM|52=20220627-15:11:20.536|56=jcorderop|10=147|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:20.646  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=59|35=0|34=10|49=jcorderop|52=20220627-15:11:20.646|56=LMXBDM|10=149|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:20.646  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 0
2022-06-27 17:11:31.854  INFO 27812 --- [SpringApplicationShutdownHook] i.a.q.s.b.s.connection.ConnectorManager  : stop: Stopping ConnectorManager. Force disconnect=false
2022-06-27 17:11:31.854  INFO 27812 --- [SpringApplicationShutdownHook] quickfix.ThreadedSocketInitiator         : Logging out all sessions
2022-06-27 17:11:32.577  INFO 27812 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=59|35=5|34=11|49=jcorderop|52=20220627-15:11:32.577|56=LMXBDM|10=161|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:32.577  INFO 27812 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType 5
2022-06-27 17:11:32.593  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=59|35=5|34=11|49=LMXBDM|52=20220627-15:11:32.498|56=jcorderop|10=163|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:32.593  INFO 27812 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : onLogout: SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:32.627  INFO 27812 --- [SpringApplicationShutdownHook] quickfix.ThreadedSocketInitiator         : SessionTimer canceled
2022-06-27 17:11:38.168  INFO 32444 --- [main] .c.m.l.QuickfixLmaxMarketDataApplication : Starting QuickfixLmaxMarketDataApplication using Java 17.0.3 on DESKTOP-G1O7DN4 with PID 32444 (D:\home\Courses\Java\quickfix\quickfix-lmax\quickfix-lmax-client\quickfix-client-lmax\quickfix-client-markerdata-lmax\target\classes started by iorch in D:\home\Courses\Java\quickfix\quickfix-lmax\quickfix-lmax-client)
2022-06-27 17:11:38.171  INFO 32444 --- [main] .c.m.l.QuickfixLmaxMarketDataApplication : No active profile set, falling back to 1 default profile: "default"
2022-06-27 17:11:39.016  INFO 32444 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8090 (http)
2022-06-27 17:11:39.016  INFO 32444 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2022-06-27 17:11:39.016  INFO 32444 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.64]
2022-06-27 17:11:39.074  INFO 32444 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2022-06-27 17:11:39.074  INFO 32444 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 867 ms
2022-06-27 17:11:39.193  INFO 32444 --- [main] o.q.c.m.l.client.api.MarketDataService   : subscriptionConfig: SubscriptionConfig(tickers={XBTUSD=100934, XETUSD=100935})
2022-06-27 17:11:39.193  INFO 32444 --- [main] o.q.c.m.l.client.api.MarketDataService   : quickfixConfig: QuickfixConfig(senderCompID=jcorderop, targetCompID=LMXBDM, dataDictionaryFile=brokerFixMarketDataGateway-QuickFix-DataDictionary.xml, userName=jcorderop, password=lmax4trading_)
2022-06-27 17:11:39.304  INFO 32444 --- [main] i.a.q.s.b.s.c.SessionSettingsLocator     : Loading settings from 'classpath:quickfixj-client.cfg'
2022-06-27 17:11:39.585  INFO 32444 --- [main] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 1 endpoint(s) beneath base path '/actuator'
2022-06-27 17:11:39.609  INFO 32444 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8090 (http) with context path ''
2022-06-27 17:11:39.609  INFO 32444 --- [main] i.a.q.s.b.s.connection.ConnectorManager  : start: Starting ConnectorManager
2022-06-27 17:11:39.626  INFO 32444 --- [main] quickfix.DefaultSessionSchedule          : [FIX.4.4:jcorderop->LMXBDM] daily, 00:00:00-UTC - 00:00:00-UTC
2022-06-27 17:11:39.637  INFO 32444 --- [main] o.q.c.c.client.ClientApplicationAdapter  : onCreate: SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:39.637  INFO 32444 --- [main] quickfix.mina.NetworkingOptions          : Socket option: SocketTcpNoDelay=true
2022-06-27 17:11:39.637  INFO 32444 --- [main] quickfix.mina.NetworkingOptions          : Socket option: SocketSynchronousWrites=false
2022-06-27 17:11:39.641  INFO 32444 --- [main] quickfix.mina.NetworkingOptions          : Socket option: SocketSynchronousWriteTimeout=30000
2022-06-27 17:11:39.641  WARN 32444 --- [main] quickfix.mina.ssl.SSLContextFactory      : quickfixj.keystore: keystore not found, using empty keystore
2022-06-27 17:11:39.705  INFO 32444 --- [main] quickfix.ThreadedSocketInitiator         : SessionTimer started
2022-06-27 17:11:39.722  INFO 32444 --- [main] .c.m.l.QuickfixLmaxMarketDataApplication : Started QuickfixLmaxMarketDataApplication in 1.846 seconds (JVM running for 2.33)
2022-06-27 17:11:40.101  INFO 32444 --- [RMI TCP Connection(3)-192.168.1.135] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-27 17:11:40.101  INFO 32444 --- [RMI TCP Connection(3)-192.168.1.135] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2022-06-27 17:11:40.101  INFO 32444 --- [RMI TCP Connection(3)-192.168.1.135] o.s.web.servlet.DispatcherServlet        : Completed initialization in 0 ms
2022-06-27 17:11:40.713  INFO 32444 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: Message=8=FIX.4.4|9=76|35=A|34=1|49=jcorderop|52=20220627-15:11:40.713|56=LMXBDM|98=0|108=30|141=Y|10=184|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:40.729  INFO 32444 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: msgType A
2022-06-27 17:11:40.729  INFO 32444 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : Adding credentials...
2022-06-27 17:11:40.729  INFO 32444 --- [QFJ Timer] o.q.c.c.client.ClientApplicationAdapter  : toAdmin: 8=FIX.4.4|9=108|35=A|34=1|49=jcorderop|52=20220627-15:11:40.713|56=LMXBDM|98=0|108=30|141=Y|553=jcorderop|554=lmax4trading_|10=145|
2022-06-27 17:11:40.778  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromAdmin: Message=8=FIX.4.4|9=76|35=A|34=1|49=LMXBDM|52=20220627-15:11:40.671|56=jcorderop|98=0|108=30|141=Y|10=187|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:40.778  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : onLogon: SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:59.340  INFO 32444 --- [http-nio-8090-exec-1] o.q.c.c.client.ClientApplicationAdapter  : toApp: Message=8=FIX.4.4|9=132|35=V|34=2|49=jcorderop|52=20220627-15:11:59.340|56=LMXBDM|262=100934|263=1|264=0|265=0|266=Y|146=1|48=100934|22=8|267=2|269=0|269=1|10=001|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:59.379  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: Message=8=FIX.4.4|9=172|35=W|34=2|49=LMXBDM|52=20220627-15:11:59.280|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20707.22|271=4.9|272=20220627|273=15:11:58.775|269=1|270=20718.29|271=5|10=201|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:59.394  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: msgType W
2022-06-27 17:11:59.394  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.c.ApplicationMessageCracker      : MarketDataSnapshotFullRefresh sessionID=FIX.4.4:jcorderop->LMXBDM: 8=FIX.4.4|9=172|35=W|34=2|49=LMXBDM|52=20220627-15:11:59.280|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20707.22|271=4.9|272=20220627|273=15:11:58.775|269=1|270=20718.29|271=5|10=201|
2022-06-27 17:11:59.985  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: Message=8=FIX.4.4|9=172|35=W|34=3|49=LMXBDM|52=20220627-15:11:59.881|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20710.22|271=4.9|272=20220627|273=15:11:59.870|269=1|270=20713.79|271=5|10=200|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:11:59.985  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: msgType W
2022-06-27 17:11:59.985  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.c.ApplicationMessageCracker      : MarketDataSnapshotFullRefresh sessionID=FIX.4.4:jcorderop->LMXBDM: 8=FIX.4.4|9=172|35=W|34=3|49=LMXBDM|52=20220627-15:11:59.881|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20710.22|271=4.9|272=20220627|273=15:11:59.870|269=1|270=20713.79|271=5|10=200|
2022-06-27 17:12:01.097  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: Message=8=FIX.4.4|9=170|35=W|34=4|49=LMXBDM|52=20220627-15:12:00.981|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20710.72|271=5|272=20220627|273=15:12:00.892|269=1|270=20713.79|271=5|10=081|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:12:01.098  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: msgType W
2022-06-27 17:12:01.098  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.c.ApplicationMessageCracker      : MarketDataSnapshotFullRefresh sessionID=FIX.4.4:jcorderop->LMXBDM: 8=FIX.4.4|9=170|35=W|34=4|49=LMXBDM|52=20220627-15:12:00.981|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20710.72|271=5|272=20220627|273=15:12:00.892|269=1|270=20713.79|271=5|10=081|
2022-06-27 17:12:04.192  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: Message=8=FIX.4.4|9=170|35=W|34=5|49=LMXBDM|52=20220627-15:12:04.083|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20710.01|271=5|272=20220627|273=15:12:04.069|269=1|270=20712.01|271=5|10=055|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:12:04.192  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: msgType W
2022-06-27 17:12:04.192  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.c.ApplicationMessageCracker      : MarketDataSnapshotFullRefresh sessionID=FIX.4.4:jcorderop->LMXBDM: 8=FIX.4.4|9=170|35=W|34=5|49=LMXBDM|52=20220627-15:12:04.083|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20710.01|271=5|272=20220627|273=15:12:04.069|269=1|270=20712.01|271=5|10=055|
2022-06-27 17:12:05.281  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: Message=8=FIX.4.4|9=170|35=W|34=6|49=LMXBDM|52=20220627-15:12:05.184|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20712.01|271=5|272=20220627|273=15:12:05.128|269=1|270=20714.01|271=5|10=060|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:12:05.281  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: msgType W
2022-06-27 17:12:05.281  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.c.ApplicationMessageCracker      : MarketDataSnapshotFullRefresh sessionID=FIX.4.4:jcorderop->LMXBDM: 8=FIX.4.4|9=170|35=W|34=6|49=LMXBDM|52=20220627-15:12:05.184|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20712.01|271=5|272=20220627|273=15:12:05.128|269=1|270=20714.01|271=5|10=060|
2022-06-27 17:12:06.394  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: Message=8=FIX.4.4|9=170|35=W|34=7|49=LMXBDM|52=20220627-15:12:06.284|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20712.26|271=5|272=20220627|273=15:12:06.188|269=1|270=20714.26|271=5|10=084|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:12:06.394  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: msgType W
2022-06-27 17:12:06.394  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.c.ApplicationMessageCracker      : MarketDataSnapshotFullRefresh sessionID=FIX.4.4:jcorderop->LMXBDM: 8=FIX.4.4|9=170|35=W|34=7|49=LMXBDM|52=20220627-15:12:06.284|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20712.26|271=5|272=20220627|273=15:12:06.188|269=1|270=20714.26|271=5|10=084|
2022-06-27 17:12:07.386  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: Message=8=FIX.4.4|9=170|35=W|34=8|49=LMXBDM|52=20220627-15:12:07.285|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20710.51|271=5|272=20220627|273=15:12:07.247|269=1|270=20712.51|271=5|10=076|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:12:07.386  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: msgType W
2022-06-27 17:12:07.386  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.c.ApplicationMessageCracker      : MarketDataSnapshotFullRefresh sessionID=FIX.4.4:jcorderop->LMXBDM: 8=FIX.4.4|9=170|35=W|34=8|49=LMXBDM|52=20220627-15:12:07.285|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20710.51|271=5|272=20220627|273=15:12:07.247|269=1|270=20712.51|271=5|10=076|
2022-06-27 17:12:08.492  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: Message=8=FIX.4.4|9=170|35=W|34=9|49=LMXBDM|52=20220627-15:12:08.385|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20707.72|271=5|272=20220627|273=15:12:08.305|269=1|270=20710.29|271=5|10=087|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 17:12:08.492  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.client.ClientApplicationAdapter  : fromApp: msgType W
2022-06-27 17:12:08.492  INFO 32444 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.c.c.ApplicationMessageCracker      : MarketDataSnapshotFullRefresh sessionID=FIX.4.4:jcorderop->LMXBDM: 8=FIX.4.4|9=170|35=W|34=9|49=LMXBDM|52=20220627-15:12:08.385|56=jcorderop|22=8|48=100934|262=100934|268=2|269=0|270=20707.72|271=5|272=20220627|273=15:12:08.305|269=1|270=20710.29|271=5|10=087|
